RegionID,SizeRank,ZipCode,State,City,Metro,CountyName,Price
96748,10083,92241,CA,Desert Hot Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,313692.5259
92832,10085,79103,TX,Amarillo,"Amarillo, TX",Potter County,102027.2623
78548,10086,47348,IN,Hartford City,,Blackford County,93711.80736
85914,10087,63088,MO,Valley Park,"St. Louis, MO-IL",Saint Louis County,194931.2447
80094,10087,50035,IA,Bondurant,"Des Moines-West Des Moines, IA",Polk County,257794.2389
74369,10089,37407,TN,Chattanooga,"Chattanooga, TN-GA",Hamilton County,117669.6287
73300,10090,35064,AL,Fairfield,"Birmingham-Hoover, AL",Jefferson County,45661.68643
60083,10094,6013,CT,Burlington,"Hartford-East Hartford-Middletown, CT",Hartford County,315167.8587
59356,10095,4086,ME,Topsham,"Portland-South Portland, ME",Sagadahoc County,412613.8906
62673,10097,12572,NY,Rhinebeck,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,544323.8538
78817,10097,47885,IN,West Terre Haute,"Terre Haute, IN",Vigo County,107298.2142
96072,10097,90094,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1135078.351
97922,10100,95010,CA,Capitola,"Santa Cruz-Watsonville, CA",Santa Cruz County,871665.981
87868,10101,68118,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,304652.883
60961,10102,8071,NJ,Pitman,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,242273.7505
67041,10103,21783,MD,Smithsburg,"Hagerstown-Martinsburg, MD-WV",Washington County,268577.3744
85113,10104,61727,IL,Clinton,,Dewitt County,103358.2954
63393,10106,14059,NY,Elma,"Buffalo-Cheektowaga, NY",Erie County,325708.6839
61968,10107,10989,NY,Valley Cottage,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,397815.388
77290,10109,44683,OH,Uhrichsville,"New Philadelphia-Dover, OH",Tuscarawas County,107451.7283
79694,10109,49327,MI,Grant,,Newaygo County,214951.7449
73374,10111,35204,AL,Birmingham,"Birmingham-Hoover, AL",Jefferson County,44074.77335
91084,10112,75789,TX,Troup,"Jacksonville, TX",Cherokee County,192416.356
92942,10112,79382,TX,Wolfforth,"Lubbock, TX",Lubbock County,166148.7621
90556,10114,74851,OK,McLoud,"Shawnee, OK",Pottawatomie County,131381.4154
71753,10115,32052,FL,Jasper,,Hamilton County,116592.7865
83512,10116,58075,ND,Wahpeton,"Wahpeton, ND-MN",Richland County,138063.7232
86844,10119,65559,MO,Saint James,"Rolla, MO",Phelps County,153708.8702
79997,10119,49866,MI,Negaunee,"Marquette, MI",Marquette County,184717.5022
81233,10121,53128,WI,Bloomfield,"Whitewater, WI",Walworth County,236182.7814
60987,10122,8098,NJ,Woodstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Salem County,264838.5654
71160,10123,30510,GA,Alto,"Cornelia, GA",Habersham County,187601.6605
97610,10124,94158,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1345323.071
68776,10127,25840,WV,Fayetteville,"Beckley, WV",Fayette County,124683.9478
58523,10129,1863,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,443191.4935
60375,10131,6525,CT,Woodbridge,"New Haven-Milford, CT",New Haven County,425154.9841
84307,10132,60044,IL,Lake Bluff,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,276576.0505
69940,10133,28425,NC,Burgaw,"Wilmington, NC",Pender County,185265.518
60334,10134,6475,CT,Old Saybrook,"Hartford-East Hartford-Middletown, CT",Middlesex County,533594.716
82161,10135,55308,MN,Becker,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne County,305509.2516
58439,10137,1590,MA,Sutton,"Worcester, MA-CT",Worcester County,463426.6373
97130,10138,93108,CA,Montecito,"Santa Maria-Santa Barbara, CA",Santa Barbara County,3066485.642
59223,10139,3825,NH,Barrington,"Boston-Cambridge-Newton, MA-NH",Strafford County,439191.3549
77473,10141,45154,OH,Mount Orab,"Cincinnati, OH-KY-IN",Brown County,178958.1447
79084,10141,48229,MI,Ecorse,"Detroit-Warren-Dearborn, MI",Wayne County,66138.91961
99928,10143,98629,WA,La Center,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,567997.6169
58891,10143,2762,MA,Plainville,"Boston-Cambridge-Newton, MA-NH",Norfolk County,445194.5613
78611,10145,47446,IN,Mitchell,"Bedford, IN",Lawrence County,127113.8622
91915,10145,77418,TX,Bellville,"Houston-The Woodlands-Sugar Land, TX",Austin County,221238.8906
82068,10147,55051,MN,,,Kanabec County,232150.8024
84515,10148,60464,IL,Palos Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,278194.4074
95026,10150,85643,AZ,Willcox,"Sierra Vista-Douglas, AZ",Cochise County,141560.9748
69317,10151,27357,NC,Stokesdale,"Greensboro-High Point, NC",Rockingham County,210219.8591
91401,10151,76446,TX,Dublin,"Stephenville, TX",Erath County,174736.8135
77288,10153,44681,OH,Sugarcreek,,Holmes County,224409.2449
93470,10154,80549,CO,Wellington,"Fort Collins, CO",Larimer County,368413.2337
89658,10154,72616,AR,Berryville,,Carroll County,160513.0443
90763,10158,75210,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,122648.7293
90561,10161,74857,OK,Newalla,"Oklahoma City, OK",Cleveland County,162415.1326
79213,10161,48444,MI,Imlay City,"Detroit-Warren-Dearborn, MI",Lapeer County,217699.824
67785,10163,23664,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,238300.3221
73969,10164,36610,AL,Prichard,"Mobile, AL",Mobile County,27025.5056
85960,10165,63143,MO,Maplewood,"St. Louis, MO-IL",Saint Louis County,213752.4002
65750,10165,19079,PA,Sharon Hill,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,109908.4622
69578,10167,27882,NC,Spring Hope,"Rocky Mount, NC",Nash County,155867.9996
72869,10169,33859,FL,Lake Wales,"Lakeland-Winter Haven, FL",Polk County,226331.896
62327,10169,12009,NY,Altamont,"Albany-Schenectady-Troy, NY",Albany County,288856.7762
79249,10169,48509,MI,Burton,"Flint, MI",Genesee County,145333.8243
60718,10172,7605,NJ,Leonia,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,474958.0252
87491,10172,67152,KS,Wellington,"Wichita, KS",Sumner County,71034.79534
76389,10174,42539,KY,Liberty,,Casey County,110251.6648
97482,10174,93926,CA,Gonzales,"Salinas, CA",Monterey County,495541.1658
84548,10176,60514,IL,Clarendon Hills,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,289112.2111
82192,10178,55340,MN,Corcoran,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,430325.6906
58942,10179,2857,RI,Scituate,"Providence-Warwick, RI-MA",Providence County,412053.2578
58798,10179,2540,MA,Falmouth,"Barnstable Town, MA",Barnstable County,712831.8077
86883,10182,65625,MO,Cassville,,Barry County,143369.7635
84143,10182,59711,MT,Anaconda,,Deer Lodge County,233532.6672
67327,10184,22611,VA,Berryville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,322581.8274
93431,10185,80498,CO,Silverthorne,"Breckenridge, CO",Summit County,617752.7186
78139,10188,46406,IN,Gary,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,62457.49988
58388,10189,1504,MA,Blackstone,"Worcester, MA-CT",Worcester County,372131.634
67355,10189,22664,VA,Woodstock,,Shenandoah County,247473.2739
61928,10191,10927,NY,Haverstraw,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,399260.0166
87045,10191,66025,KS,Eudora,"Lawrence, KS",Douglas County,201517.4341
69173,10194,27017,NC,Dobson,"Mount Airy, NC",Surry County,175771.4848
68176,10194,24504,VA,Lynchburg,"Lynchburg, VA",Lynchburg City,131794.5414
60231,10197,6260,CT,Putnam,"Worcester, MA-CT",Windham County,282976.6422
82076,10199,55063,MN,,,Pine County,255942.9102
59365,10200,4096,ME,Yarmouth,"Portland-South Portland, ME",Cumberland County,557912.1128
58564,10201,1952,MA,Salisbury,"Boston-Cambridge-Newton, MA-NH",Essex County,508367.1948
84411,10202,60162,IL,Hillside,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,229246.9842
73149,10202,34614,FL,Weeki Wachee,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,281946.3963
90097,10204,73601,OK,Clinton,"Weatherford, OK",Custer County,60573.04252
60753,10205,7676,NJ,Township of Washington,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,624672.3609
71614,10207,31643,GA,Quitman,"Valdosta, GA",Brooks County,107343.1428
98111,10208,95327,CA,Jamestown,"Sonora, CA",Tuolumne County,338197.5055
81379,10209,53555,WI,Lodi,"Madison, WI",Columbia County,366409.8592
92944,10210,79401,TX,Lubbock,"Lubbock, TX",Lubbock County,129930.8882
76949,10211,44028,OH,Columbia Station,"Cleveland-Elyria, OH",Lorain County,224433.4105
63891,10212,15085,PA,Trafford,"Pittsburgh, PA",Westmoreland County,157604.7539
70247,10212,28904,NC,Hayesville,,Clay County,299778.0143
94589,10214,84532,UT,,,Grand County,509879.5122
86332,10216,64085,MO,Richmond,"Kansas City, MO-KS",Ray County,144333.7015
97158,10217,93219,CA,Tulare,"Visalia, CA",Tulare County,189953.2951
60536,10218,7020,NJ,Edgewater,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,655415.3116
68438,10219,25064,WV,Dunbar,"Charleston, WV",Kanawha County,94316.78496
84325,10219,60069,IL,Lincolnshire,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,436253.743
61825,10221,10510,NY,Briarcliff Manor,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,591079.3342
70157,10221,28713,NC,Bryson City,"Cullowhee, NC",Swain County,283884.6527
68875,10223,26070,WV,Wellsburg,"Weirton-Steubenville, WV-OH",Brooke County,91617.49771
66736,10223,21032,MD,Crownsville,"Baltimore-Columbia-Towson, MD",Anne Arundel County,414633.0358
60478,10225,6855,CT,Norwalk,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,506819.9923
90025,10226,73446,OK,Madill,,Marshall County,94714.84235
60814,10227,7825,NJ,Blairstown Township,"Allentown-Bethlehem-Easton, PA-NJ",Warren County,344748.3154
81362,10228,53536,WI,Evansville,"Janesville-Beloit, WI",Rock County,243928.194
68993,10229,26354,WV,Grafton,"Clarksburg, WV",Taylor County,111372.0052
79012,10230,48144,MI,Lambertville,"Monroe, MI",Monroe County,216700.5993
79478,10230,48915,MI,Lansing,"Lansing-East Lansing, MI",Ingham County,94053.83308
89727,10233,72734,AR,Gentry,"Fayetteville-Springdale-Rogers, AR",Benton County,188958.0354
77951,10233,46072,IN,Tipton,,Tipton County,159970.1818
97366,10236,93620,CA,Dos Palos,"Merced, CA",Merced County,275958.1632
89440,10237,72202,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,198752.4495
60851,10238,7874,NJ,Stanhope,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County,331206.164
76808,10241,43724,OH,Caldwell,,Noble County,116924.207
63203,10242,13642,NY,Gouverneur,"Ogdensburg-Massena, NY",Saint Lawrence County,106747.4044
80458,10243,50595,IA,Webster City,,Hamilton County,101191.8497
60268,10244,6371,CT,Old Lyme,"Norwich-New London, CT",New London County,476747.8695
78296,10244,46819,IN,Fort Wayne,"Fort Wayne, IN",Allen County,164293.797
72920,10247,33931,FL,,"Cape Coral-Fort Myers, FL",Lee County,550173.544
68807,10249,25901,WV,Oak Hill,"Beckley, WV",Fayette County,101175.7204
69994,10250,28513,NC,Ayden,"Greenville, NC",Pitt County,110060.7398
84257,10250,59923,MT,Libby,,Lincoln County,290481.571
69720,10252,28107,NC,Midland,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,256479.7238
73748,10253,36104,AL,Montgomery,"Montgomery, AL",Montgomery County,59734.57289
69399,10255,27542,NC,Kenly,"Raleigh-Cary, NC",Johnston County,164352.2779
60799,10255,7760,NJ,Rumson,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,845788.4274
96058,10257,90077,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1348730.265
78140,10258,46407,IN,Gary,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,48491.99126
77948,10259,46069,IN,Sheridan,"Indianapolis-Carmel-Anderson, IN",Hamilton County,204600.744
95280,10262,87048,NM,Corrales,"Albuquerque, NM",Sandoval County,462197.0356
96148,10263,90401,CA,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1227638.236
98537,10265,95988,CA,Willows,,Glenn County,237545.3738
84417,10266,60171,IL,River Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,251612.8055
89586,10267,72472,AR,Trumann,"Jonesboro, AR",Poinsett County,88049.98249
73106,10269,34448,FL,Homosassa,"Homosassa Springs, FL",Citrus County,231725.7034
80539,10271,50801,IA,Creston,,Union County,90685.94284
78371,10272,46962,IN,North Manchester,"Wabash, IN",Wabash County,136491.9977
82464,10274,55805,MN,Duluth,"Duluth, MN-WI",Saint Louis County,197365.8229
59188,10276,3766,NH,Lebanon,"Lebanon, NH-VT",Grafton County,325285.6444
99325,10279,97487,OR,Veneta,"Eugene-Springfield, OR",Lane County,387692.0437
67518,10280,23075,VA,Highland Springs,"Richmond, VA",Henrico County,200004.5996
76398,10281,42602,KY,Albany,,Clinton County,107717.9417
98108,10284,95324,CA,Hilmar,"Merced, CA",Merced County,419456.9208
58852,10286,2664,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,515211.1356
100066,10287,99022,WA,Medical Lake,"Spokane-Spokane Valley, WA",Spokane County,346304.7911
80220,10288,50220,IA,Perry,"Des Moines-West Des Moines, IA",Dallas County,125648.7923
67487,10289,23024,VA,Bumpass,,Louisa County,280174.7583
60271,10290,6374,CT,Plainfield,"Worcester, MA-CT",Windham County,269468.8132
59100,10291,3281,NH,Weare,"Manchester-Nashua, NH",Hillsborough County,393764.1292
70952,10292,30187,GA,Winston,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,215121.9062
67652,10293,23314,VA,Carrollton,"Virginia Beach-Norfolk-Newport News, VA-NC",Isle of Wight County,267789.9504
60488,10295,6878,CT,Greenwich,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,925895.1699
58247,10296,1077,MA,Southwick,"Springfield, MA",Hampden County,302213.4638
70440,10297,29385,SC,Lyman,"Spartanburg, SC",Spartanburg County,146185.3283
85269,10298,62024,IL,East Alton,"St. Louis, MO-IL",Madison County,99225.85338
81980,10300,54929,WI,Clintonville,,Waupaca County,147150.7638
92193,10303,78003,TX,Bandera,"San Antonio-New Braunfels, TX",Bandera County,255542.3165
92947,10305,79404,TX,Lubbock,"Lubbock, TX",Lubbock County,66095.2485
65361,10306,18088,PA,Walnutport,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,239848.733
93311,10307,80235,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County,288070.0213
59703,10309,4915,ME,Belfast,,Waldo County,294864.7353
91353,10309,76305,TX,,"Wichita Falls, TX",Wichita County,125320.792
95106,10312,85929,AZ,Lakeside,"Show Low, AZ",Navajo County,326417.3939
70548,10312,29554,SC,,"Georgetown, SC",Georgetown County,107707.2224
99734,10314,98346,WA,Kingston,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,602238.6803
63355,10315,14006,NY,Angola,"Buffalo-Cheektowaga, NY",Erie County,157381.9169
67605,10317,23230,VA,Henrico,"Richmond, VA",Henrico County,354396.3553
63815,10318,14895,NY,Wellsville,,Allegany County,87906.24849
61035,10319,8270,NJ,Woodbine,"Ocean City, NJ",Cape May County,274502.1726
95286,10320,87059,NM,Tijeras,"Albuquerque, NM",Bernalillo County,287786.097
87227,10320,66547,KS,Wamego,"Manhattan, KS",Pottawatomie County,172667.4971
82985,10322,56649,MN,,,Koochiching County,88762.21562
76755,10324,43566,OH,Waterville,"Toledo, OH",Lucas County,222502.2115
80207,10325,50201,IA,Nevada,"Ames, IA",Story County,175504.999
87505,10326,67210,KS,,"Wichita, KS",Sedgwick County,88728.08225
71403,10327,31052,GA,Lizella,"Macon-Bibb County, GA",Bibb County,125542.0994
61079,10328,8406,NJ,Ventnor City,"Atlantic City-Hammonton, NJ",Atlantic County,431302.0802
68360,10329,24901,WV,Lewisburg,,Greenbrier County,205928.7563
58419,10330,1543,MA,Rutland,"Worcester, MA-CT",Worcester County,335179.9843
93465,10331,80543,CO,Milliken,"Greeley, CO",Weld County,367919.4796
78253,10334,46767,IN,Ligonier,"Kendallville, IN",Noble County,156975.7655
73235,10335,34956,FL,Indiantown,"Port St. Lucie, FL",Martin County,227564.1364
85288,10335,62049,IL,Hillsboro,,Montgomery County,75045.80653
72022,10337,32466,FL,Youngstown,"Panama City, FL",Bay County,174241.6411
62912,10341,13037,NY,Chittenango,"Syracuse, NY",Madison County,156965.5668
58396,10342,1516,MA,Douglas,"Worcester, MA-CT",Worcester County,395241.6597
73100,10343,34434,FL,Dunnellon,"Homosassa Springs, FL",Citrus County,197232.1259
65334,10345,18058,PA,Kunkletown,"East Stroudsburg, PA",Monroe County,206782.8043
96834,10348,92359,CA,Mentone,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,393247.4228
76432,10349,42743,KY,Greensburg,"Campbellsville, KY",Green County,102728.4551
59338,10350,4064,ME,Old Orchard Beach,"Portland-South Portland, ME",York County,418954.585
78397,10351,47001,IN,Aurora,"Cincinnati, OH-KY-IN",Dearborn County,191983.5158
64059,10352,15367,PA,Venetia,"Pittsburgh, PA",Washington County,199733.7906
66012,10352,19565,PA,Wernersville,"Reading, PA",Berks County,213759.0641
82830,10354,56378,MN,Sauk Centre,"St. Cloud, MN",Stearns County,246867.4573
94720,10355,85004,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,466160.883
79200,10356,48429,MI,Durand,"Lansing-East Lansing, MI",Shiawassee County,140651.3544
61621,10357,10007,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2826103.461
399516,10358,5408,VT,Burlington,"Burlington-South Burlington, VT",Chittenden County,408128.77
87933,10360,68333,NE,Crete,,Saline County,184823.0658
93481,10360,80615,CO,Eaton,"Greeley, CO",Weld County,390268.7637
95211,10362,86440,AZ,Mohave Valley,"Lake Havasu City-Kingman, AZ",Mohave County,213231.5001
71834,10364,32169,FL,New Smyrna Beach,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,506462.2621
77310,10366,44710,OH,Canton,"Canton-Massillon, OH",Stark County,101028.4037
97778,10367,94572,CA,Rodeo,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,517535.0954
100129,10369,99156,WA,Newport,,Pend Oreille County,373811.1573
68070,10370,24266,VA,Lebanon,,Russell County,112837.864
79890,10372,49720,MI,Charlevoix,,Charlevoix County,342600.519
61016,10373,8225,NJ,Northfield,"Atlantic City-Hammonton, NJ",Atlantic County,276582.8767
65101,10375,17547,PA,Marietta,"Lancaster, PA",Lancaster County,226599.9548
94767,10376,85054,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,475149.873
65418,10377,18324,PA,Bushkill,"New York-Newark-Jersey City, NY-NJ-PA",Pike County,186624.7503
65560,10378,18651,PA,Plymouth,"Scranton--Wilkes-Barre, PA",Luzerne County,109868.064
78291,10380,46809,IN,Fort Wayne,"Fort Wayne, IN",Allen County,137821.2422
92750,10381,78957,TX,Smithville,"Austin-Round Rock-Georgetown, TX",Bastrop County,259171.3992
65390,10383,18229,PA,Jim Thorpe,"Allentown-Bethlehem-Easton, PA-NJ",Carbon County,214278.2718
68132,10385,24416,VA,Buena Vista,,Buena Vista City,140908.0354
79772,10386,49460,MI,West Olive,"Grand Rapids-Kentwood, MI",Ottawa County,396375.226
69937,10387,28422,NC,Bolivia,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,261099.8234
79523,10387,49031,MI,Cassopolis,"South Bend-Mishawaka, IN-MI",Cass County,204171.4465
71809,10389,32130,FL,De Leon Springs,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,223239.8298
60498,10390,6901,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,476751.3757
95926,10390,89451,NV,Incline Village,"Reno, NV",Washoe County,859752.2947
59315,10392,4032,ME,Freeport,"Portland-South Portland, ME",Cumberland County,431034.7345
63027,10394,13224,NY,Syracuse,"Syracuse, NY",Onondaga County,175769.3264
94425,10396,84060,UT,Park City,"Heber, UT",Summit County,1217961.517
68761,10396,25813,WV,Beaver,"Beckley, WV",Raleigh County,101646.291
86732,10398,65240,MO,Centralia,"Columbia, MO",Boone County,146243.8082
76361,10399,42437,KY,Morganfield,,Union County,92555.37479
85515,10400,62471,IL,Vandalia,,Fayette County,83804.82248
63090,10401,13367,NY,Lowville,,Lewis County,170613.6537
59638,10402,4736,ME,Caribou,,Aroostook County,129126.3177
87867,10403,68117,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,184987.5019
85294,10404,62056,IL,Litchfield,,Montgomery County,88078.24436
60895,10405,7981,NJ,Whippany,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,525446.0924
59663,10406,4769,ME,Presque Isle,,Aroostook County,132712.0908
63554,10406,14482,NY,Le Roy,"Batavia, NY",Genesee County,175153.6311
86154,10408,63703,MO,Cape Girardeau,"Cape Girardeau, MO-IL",Cape Girardeau County,82671.30282
72098,10409,32603,FL,Gainesville,"Gainesville, FL",Alachua County,316612.665
71526,10409,31411,GA,Skidaway Island,"Savannah, GA",Chatham County,590334.3855
79691,10412,49323,MI,Dorr,"Holland, MI",Allegan County,316083.1872
71209,10413,30566,GA,Oakwood,"Gainesville, GA",Hall County,261321.6626
100065,10415,99021,WA,Mead,"Spokane-Spokane Valley, WA",Spokane County,403010.248
417461,10415,85123,AZ,Arizona City,"Phoenix-Mesa-Chandler, AZ",Pinal County,222792.8098
73963,10417,36604,AL,Mobile,"Mobile, AL",Mobile County,171137.288
84917,10417,61342,IL,Mendota,"Ottawa, IL",La Salle County,119713.177
99657,10419,98247,WA,,"Bellingham, WA",Whatcom County,509652.5687
79715,10420,49349,MI,White Cloud,,Newaygo County,167587.353
74886,10421,38574,TN,Monterey,"Cookeville, TN",Putnam County,229520.9962
96087,10422,90211,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1271567.219
97326,10423,93546,CA,Mammoth Lakes,,Mono County,748153.6224
84291,10424,60022,IL,Glencoe,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,356182.7732
60956,10425,8066,NJ,West Deptford Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,179205.4778
78815,10426,47882,IN,Sullivan,"Terre Haute, IN",Sullivan County,98969.26197
60496,10426,6896,CT,Redding,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,543444.2859
86880,10429,65622,MO,Buffalo,"Springfield, MO",Dallas County,127518.379
99726,10431,98337,WA,Bremerton,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,357699.5042
59096,10434,3276,NH,Tilton-Northfield,"Concord, NH",Merrimack County,345377.0757
86945,10434,65712,MO,Mount Vernon,,Lawrence County,130659.6347
79156,10436,48356,MI,Highland,"Detroit-Warren-Dearborn, MI",Oakland County,258552.484
77797,10436,45764,OH,Nelsonville,"Athens, OH",Athens County,85950.4427
61970,10438,10992,NY,Washingtonville,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,308286.2251
88300,10439,69001,NE,McCook,,Red Willow County,134041.5017
80632,10440,51105,IA,Sioux City,"Sioux City, IA-NE-SD",Woodbury County,111156.6127
83991,10441,59270,MT,Sidney,,Richland County,218562.2221
70198,10443,28754,NC,Mars Hill,"Asheville, NC",Madison County,347868.462
73654,10445,35960,AL,Centre,,Cherokee County,167835.7739
79529,10446,49038,MI,Coloma,"Niles, MI",Berrien County,187852.4764
96037,10447,90056,CA,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,799648.2646
71466,10448,31201,GA,Macon,"Macon-Bibb County, GA",Bibb County,56894.27821
64591,10449,16415,PA,Fairview,"Erie, PA",Erie County,231511.1574
77071,10450,44216,OH,New Franklin,"Akron, OH",Summit County,190283.1189
92574,10452,78639,TX,Kingsland,,Llano County,317767.3968
79723,10453,49404,MI,Coopersville,"Grand Rapids-Kentwood, MI",Ottawa County,261694.2437
61133,10455,8628,NJ,Ewing,"Trenton-Princeton, NJ",Mercer County,291251.1193
67829,10456,23842,VA,Disputanta,"Richmond, VA",Prince George County,240919.5881
78594,10456,47424,IN,Bloomfield,,Greene County,169589.5685
71433,10461,31087,GA,Sparta,"Milledgeville, GA",Hancock County,129630.8141
71692,10462,31808,GA,Fortson,"Columbus, GA-AL",Harris County,226488.6327
64249,10462,15690,PA,Vandergrift,"Pittsburgh, PA",Westmoreland County,98149.96199
77307,10464,44707,OH,Canton,"Canton-Massillon, OH",Stark County,79169.69668
78023,10465,46204,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,380669.3165
65018,10467,17316,PA,East Berlin,"Gettysburg, PA",Adams County,250412.2953
66121,10468,19975,DE,Selbyville,"Salisbury, MD-DE",Sussex County,345135.2975
79773,10469,49461,MI,Whitehall,"Muskegon, MI",Muskegon County,259008.9147
94728,10470,85012,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,426160.021
58774,10471,2466,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,806491.6949
62264,10472,11792,NY,Wading River,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,474769.5669
79223,10474,48457,MI,Montrose,"Flint, MI",Genesee County,141646.9028
72239,10475,32814,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,509959.4606
93264,10475,80135,CO,Sedalia,"Denver-Aurora-Lakewood, CO",Douglas County,572210.4705
61854,10477,10547,NY,Lake Mohegan,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,434137.5551
82116,10478,55115,MN,Mahtomedi,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,356230.8952
67448,10479,22942,VA,Gordonsville,,Louisa County,238539.401
76689,10480,43449,OH,Oak Harbor,"Toledo, OH",Ottawa County,176036.798
76961,10481,44047,OH,Jefferson,"Ashtabula, OH",Ashtabula County,147565.157
75035,10481,38852,MS,Iuka,,Tishomingo County,188425.805
74296,10481,37322,TN,Decatur,,Meigs County,232477.5277
92327,10484,78231,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,269932.2247
77078,10485,44231,OH,Garrettsville,"Akron, OH",Portage County,193756.9044
82466,10487,55807,MN,Duluth,"Duluth, MN-WI",Saint Louis County,179783.0196
86366,10488,64129,MO,Kansas City,"Kansas City, MO-KS",Jackson County,116835.7139
71247,10490,30633,GA,,"Athens-Clarke County, GA",Madison County,237086.2934
70424,10491,29356,SC,Landrum,"Greenville-Anderson, SC",Greenville County,226319.6287
62911,10491,13036,NY,Central Square,"Syracuse, NY",Oswego County,192094.9349
71815,10495,32136,FL,Flagler Beach,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County,366567.0065
76763,10497,43604,OH,Toledo,"Toledo, OH",Lucas County,90095.62401
87247,10498,66617,KS,Topeka,"Topeka, KS",Shawnee County,200335.4109
69763,10499,28174,NC,Wingate,"Charlotte-Concord-Gastonia, NC-SC",Union County,230438.1638
84067,10499,59457,MT,Lewistown,,Fergus County,220010.9846
81724,10505,54487,WI,Tomahawk,"Wausau-Weston, WI",Lincoln County,242172.0231
80729,10505,51534,IA,Glenwood,"Omaha-Council Bluffs, NE-IA",Mills County,199841.7259
